Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
50,0,Travel_Rarely,Sales,27,3,Medical,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0,4,4,1.0,4.0,3.0
59,0,Travel_Rarely,Research & Development,16,4,Medical,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3,2,3,3.0,4.0,3.0
37,1,Travel_Rarely,Sales,15,3,Marketing,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0,4,3,1.0,2.0,1.0
55,0,Travel_Frequently,Research & Development,26,2,Life Sciences,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7,2,3,3.0,2.0,3.0
41,0,Non-Travel,Research & Development,19,1,Life Sciences,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10,3,3,2.0,3.0,3.0
38,0,Travel_Rarely,Research & Development,24,2,Other,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0,4,3,2.0,4.0,3.0
26,1,Non-Travel,Research & Development,21,1,Life Sciences,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2,2,3,2.0,1.0,3.0
52,1,Travel_Rarely,Research & Development,5,4,Medical,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9,4,3,1.0,4.0,3.0
44,0,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11,3,3,4.0,4.0,3.0
50,0,Non-Travel,Human Resources,2,2,Life Sciences,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13,2,3,4.0,3.0,3.0
36,1,Travel_Rarely,Sales,2,4,Technical Degree,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14,3,3,3.0,1.0,3.0
39,0,Travel_Frequently,Sales,11,3,Marketing,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8,4,3,4.0,1.0,3.0
33,0,Non-Travel,Sales,9,2,Technical Degree,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2,3,3,2.0,4.0,2.0
45,0,Travel_Rarely,Research & Development,7,2,Other,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1,2,3,4.0,4.0,4.0
32,0,Non-Travel,Research & Development,15,3,Medical,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7,1,4,4.0,3.0,3.0
34,0,Travel_Rarely,Sales,6,4,Marketing,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2,3,2.0,4.0,2.0
59,0,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4,3,3,2.0,4.0,1.0
45,0,Travel_Rarely,Research & Development,16,1,Medical,Male,2,Sales Executive,Single,54840,1.0,20,3,6.0,6,6,0,4,3,4,2.0,2.0,3.0
53,0,Travel_Frequently,Sales,8,2,Medical,Male,2,Research Scientist,Married,120610,2.0,20,1,30.0,2,15,6,12,4,4,3.0,2.0,3.0
36,1,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Divorced,56600,7.0,12,0,9.0,3,1,0,0,3,3,1.0,3.0,2.0
26,1,Travel_Frequently,Sales,2,3,Life Sciences,Male,2,Research Scientist,Married,48210,6.0,14,2,6.0,2,3,1,2,3,3,1.0,1.0,3.0
34,0,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Sales Representative,Married,64100,1.0,13,1,1.0,5,1,0,0,2,3,3.0,3.0,3.0
28,0,Travel_Rarely,Research & Development,10,3,Other,Male,2,Sales Representative,Married,52100,1.0,15,0,1.0,1,1,0,0,4,3,4.0,2.0,3.0
38,0,Travel_Frequently,Sales,9,4,Medical,Male,2,Research Scientist,Married,26950,3.0,14,1,8.0,4,2,2,2,1,3,3.0,3.0,3.0
50,0,Travel_Rarely,Research & Development,5,4,Life Sciences,Male,1,Sales Executive,Married,118780,2.0,13,1,29.0,2,8,7,7,3,3,2.0,3.0,2.0
37,0,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Laboratory Technician,Single,170680,3.0,23,0,8.0,6,4,0,1,3,4,4.0,2.0,2.0
40,0,Travel_Rarely,Human Resources,2,3,Medical,Male,5,Sales Executive,Married,24550,1.0,15,1,8.0,2,7,7,5,3,3,3.0,1.0,2.0
26,0,Travel_Frequently,Research & Development,3,3,Medical,Male,2,Laboratory Technician,Divorced,139640,1.0,11,2,5.0,1,5,1,3,2,3,1.0,3.0,3.0
46,0,Travel_Rarely,Research & Development,2,1,Medical,Female,3,Research Scientist,Divorced,49410,9.0,13,2,23.0,2,2,2,2,2,3,4.0,4.0,3.0
54,0,Travel_Rarely,Research & Development,5,3,Medical,Female,2,Manufacturing Director,Married,24780,6.0,11,0,13.0,0,9,7,0,3,3,3.0,3.0,3.0
56,0,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,2,Manufacturing Director,Married,52280,2.0,11,0,18.0,4,5,0,3,3,3,1.0,3.0,3.0
36,0,Travel_Rarely,Research & Development,4,2,Life Sciences,Female,2,Human Resources,Single,44780,0.0,18,1,15.0,3,14,7,8,3,3,4.0,4.0,2.0
55,0,Non-Travel,Research & Development,2,3,Medical,Female,2,Manager,Single,75470,7.0,16,0,31.0,2,9,6,2,2,3,3.0,1.0,4.0
43,0,Travel_Rarely,Sales,25,2,Life Sciences,Male,3,Research Scientist,Divorced,50550,5.0,22,0,18.0,2,1,0,0,2,4,3.0,4.0,3.0
20,1,Travel_Frequently,Sales,8,3,Marketing,Male,3,Sales Executive,Single,34640,1.0,20,0,2.0,3,2,0,2,2,4,4.0,4.0,3.0
21,1,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manager,Single,57750,1.0,18,0,1.0,2,1,1,0,3,3,3.0,1.0,2.0
46,0,Travel_Rarely,Sales,12,3,Marketing,Female,3,Healthcare Representative,Divorced,89430,8.0,12,1,19.0,6,16,1,7,3,3,4.0,1.0,3.0
51,1,Travel_Rarely,Sales,23,3,Medical,Female,2,Research Scientist,Married,192720,9.0,20,0,18.0,2,10,2,7,3,4,1.0,3.0,4.0
28,1,Non-Travel,Research & Development,19,4,Life Sciences,Female,4,Laboratory Technician,Single,52380,1.0,17,1,10.0,4,10,1,9,2,3,2.0,1.0,2.0
26,0,Travel_Rarely,Research & Development,5,4,Medical,Female,2,Sales Executive,Married,46820,1.0,11,1,6.0,3,5,1,3,1,3,1.0,1.0,3.0
30,0,Travel_Rarely,Research & Development,8,3,Medical,Female,1,Sales Executive,Married,183000,0.0,14,0,7.0,6,6,0,2,3,3,3.0,1.0,2.0
41,0,Travel_Rarely,Sales,1,4,Life Sciences,Female,1,Research Director,Married,52570,1.0,14,0,10.0,2,10,0,8,4,3,2.0,3.0,3.0
38,0,Travel_Rarely,Research & Development,5,3,Technical Degree,Male,1,Sales Executive,Married,63490,0.0,11,0,20.0,3,19,1,9,3,3,3.0,3.0,2.0
40,0,Travel_Rarely,Sales,1,4,Marketing,Male,1,Sales Executive,Married,48690,4.0,12,0,14.0,2,11,11,1,3,3,1.0,4.0,3.0
27,0,Non-Travel,Sales,11,3,Technical Degree,Female,2,Laboratory Technician,Married,99850,1.0,14,1,3.0,3,3,1,2,2,3,1.0,3.0,3.0
55,0,Travel_Frequently,Research & Development,23,5,Life Sciences,Male,3,Laboratory Technician,Married,36970,3.0,13,1,23.0,1,3,1,2,3,3,4.0,2.0,3.0
28,0,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Single,74570,3.0,11,2,10.0,1,8,1,7,4,3,3.0,3.0,4.0
44,1,Travel_Rarely,Research & Development,18,4,Life Sciences,Female,2,Sales Executive,Married,21190,9.0,15,0,24.0,3,20,3,6,3,3,2.0,1.0,3.0
33,0,Travel_Rarely,Sales,23,4,Marketing,Female,4,Sales Executive,Divorced,39830,4.0,12,0,9.0,3,3,1,2,3,3,4.0,4.0,3.0
35,1,Travel_Rarely,Sales,7,4,Life Sciences,Male,3,Sales Representative,Single,61180,0.0,21,1,9.0,3,8,4,7,2,4,4.0,1.0,3.0
33,1,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,1,Sales Executive,Single,62140,1.0,19,2,14.0,3,13,3,8,3,3,1.0,3.0,3.0
28,0,Travel_Rarely,Human Resources,1,1,Human Resources,Male,2,Research Scientist,Divorced,63470,1.0,15,1,4.0,2,4,2,2,3,3,1.0,3.0,2.0
34,0,Travel_Frequently,Sales,29,4,Marketing,Male,1,Research Scientist,Single,115100,0.0,14,1,7.0,5,6,0,4,3,3,1.0,4.0,2.0
37,0,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,4,Sales Executive,Divorced,71430,2.0,21,0,8.0,6,1,0,0,2,4,4.0,4.0,3.0
25,1,Travel_Rarely,Human Resources,25,4,Human Resources,Female,2,Research Scientist,Married,82680,1.0,12,0,7.0,3,7,5,6,2,3,4.0,4.0,4.0
26,1,Travel_Rarely,Sales,8,2,Marketing,Male,2,Sales Executive,Divorced,80950,1.0,15,0,1.0,3,1,0,0,4,3,1.0,3.0,2.0
33,1,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,4,Manufacturing Director,Single,29040,4.0,13,0,5.0,2,2,2,2,3,3,1.0,2.0,3.0
42,0,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,4,Research Scientist,Married,60320,0.0,14,0,23.0,2,22,13,7,2,3,4.0,1.0,3.0
28,1,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,2,Manager,Divorced,29760,1.0,14,0,1.0,3,1,0,0,3,3,1.0,2.0,3.0
50,1,Travel_Frequently,Research & Development,1,4,Medical,Male,2,Research Scientist,Single,159920,3.0,14,0,5.0,3,0,0,0,3,3,4.0,3.0,3.0
33,0,Travel_Frequently,Sales,9,3,Medical,Female,2,Research Scientist,Married,46490,0.0,12,0,4.0,2,3,0,2,2,3,4.0,2.0,3.0
34,0,Non-Travel,Sales,1,1,Marketing,Female,2,Research Director,Married,26960,3.0,23,0,6.0,3,0,0,0,3,4,3.0,4.0,3.0
48,0,Non-Travel,Sales,2,1,Life Sciences,Male,2,Sales Executive,Single,23700,2.0,11,0,27.0,3,5,2,1,3,3,1.0,4.0,2.0
45,0,Non-Travel,Research & Development,1,3,Medical,Female,2,Human Resources,Married,125040,1.0,12,1,15.0,2,15,4,12,3,3,2.0,3.0,3.0
52,0,Travel_Rarely,Sales,1,3,Life Sciences,Male,1,Sales Executive,Single,59740,7.0,18,1,18.0,6,8,4,0,3,3,2.0,2.0,3.0
38,0,Travel_Rarely,Research & Development,6,2,Medical,Male,1,Research Scientist,Divorced,47360,0.0,11,1,9.0,3,8,2,7,2,3,3.0,3.0,3.0
29,0,Travel_Rarely,Research & Development,8,3,Medical,Female,4,Research Scientist,Divorced,52960,4.0,14,0,11.0,3,7,1,7,4,3,3.0,4.0,3.0
28,0,Travel_Rarely,Human Resources,1,3,Human Resources,Female,4,Laboratory Technician,Divorced,67810,0.0,15,1,10.0,2,9,1,7,3,3,4.0,2.0,2.0
46,0,Travel_Rarely,Research & Development,6,4,Medical,Male,3,Sales Executive,Married,21740,3.0,11,1,23.0,3,12,4,9,3,3,1.0,3.0,3.0
38,0,Travel_Rarely,Research & Development,7,4,Medical,Male,1,Sales Executive,Single,66530,7.0,20,1,10.0,2,1,0,0,3,4,4.0,2.0,3.0
43,0,Travel_Frequently,Research & Development,5,3,Medical,Female,2,Laboratory Technician,Married,96990,8.0,19,1,18.0,3,8,0,1,3,3,3.0,1.0,3.0
39,1,Travel_Frequently,Sales,1,3,Marketing,Male,2,Healthcare Representative,Divorced,67550,7.0,14,1,21.0,2,18,11,5,3,3,1.0,4.0,3.0
40,0,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Healthcare Representative,Single,22130,1.0,17,0,21.0,4,20,4,9,3,3,3.0,3.0,4.0
21,0,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Research Scientist,Single,26100,1.0,11,1,2.0,3,2,2,2,2,3,4.0,2.0,4.0
39,0,Non-Travel,Research & Development,6,3,Life Sciences,Male,1,Laboratory Technician,Single,28510,9.0,15,0,9.0,2,5,0,3,3,3,3.0,2.0,2.0
36,0,Non-Travel,Research & Development,1,3,Medical,Male,3,Sales Representative,Single,34520,2.0,13,3,18.0,4,11,0,9,4,3,1.0,4.0,3.0
31,0,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,52580,0.0,14,3,3.0,5,2,2,2,3,3,3.0,4.0,3.0
28,0,Travel_Rarely,Sales,2,4,Marketing,Male,1,Sales Executive,Married,93550,0.0,11,0,6.0,4,5,0,4,3,3,1.0,2.0,1.0
35,0,Travel_Frequently,Research & Development,9,2,Other,Female,1,Manufacturing Director,Divorced,104960,1.0,13,1,5.0,2,5,0,2,3,3,4.0,4.0,3.0
49,0,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,63800,6.0,23,1,22.0,1,9,2,3,2,4,4.0,2.0,3.0
34,0,Travel_Frequently,Sales,9,1,Technical Degree,Male,2,Sales Executive,Single,26570,2.0,13,1,5.0,3,3,0,2,2,3,4.0,3.0,2.0
29,0,Travel_Frequently,Research & Development,1,4,Medical,Male,3,Research Scientist,Divorced,27160,0.0,18,0,8.0,2,7,1,1,1,3,4.0,2.0,2.0
42,0,Travel_Rarely,Sales,21,2,Life Sciences,Female,1,Healthcare Representative,Single,22010,4.0,12,1,16.0,3,1,0,0,4,3,2.0,4.0,3.0
29,0,Travel_Rarely,Sales,4,2,Other,Female,2,Healthcare Representative,Married,65400,1.0,22,0,10.0,2,10,1,2,1,4,2.0,4.0,2.0
38,0,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Human Resources,Married,38160,1.0,13,2,7.0,2,7,5,0,2,3,3.0,3.0,4.0
28,0,Travel_Frequently,Sales,6,4,Life Sciences,Male,1,Manager,Divorced,52530,1.0,15,0,3.0,2,3,0,2,3,3,3.0,3.0,3.0
18,1,Non-Travel,Research & Development,2,4,Medical,Male,3,Laboratory Technician,Single,109650,1.0,18,0,0.0,5,0,0,0,4,3,3.0,3.0,3.0
33,1,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Sales Executive,Single,49360,0.0,14,0,6.0,2,5,0,3,2,3,1.0,1.0,3.0
41,0,Travel_Rarely,Research & Development,4,2,Medical,Male,2,Research Scientist,Married,25430,3.0,12,0,6.0,3,1,0,0,3,3,2.0,4.0,3.0
31,1,Travel_Frequently,Sales,10,3,Technical Degree,Female,1,Research Director,Married,53040,1.0,17,0,2.0,3,2,2,2,4,3,3.0,3.0,2.0
37,0,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,166590,7.0,16,1,9.0,2,6,1,3,3,3,3.0,4.0,3.0
27,0,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Healthcare Representative,Married,42600,1.0,11,2,4.0,2,4,2,2,3,3,4.0,3.0,3.0
34,0,Travel_Rarely,Sales,1,1,Marketing,Female,2,Laboratory Technician,Married,24760,1.0,19,0,6.0,2,6,1,3,3,3,2.0,3.0,2.0
35,0,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,3,Laboratory Technician,Single,31020,1.0,13,1,6.0,3,5,1,4,2,3,3.0,3.0,1.0
29,1,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,1,Sales Executive,Married,22440,1.0,12,3,11.0,5,11,3,10,1,3,4.0,1.0,1.0
40,0,Travel_Frequently,Research & Development,2,4,Medical,Male,4,Human Resources,Single,75960,9.0,11,0,20.0,0,18,2,13,1,3,2.0,3.0,2.0
42,1,Travel_Frequently,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Single,22850,0.0,16,0,22.0,3,21,13,14,1,3,3.0,1.0,2.0
42,0,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,4,Laboratory Technician,Single,30340,7.0,21,1,9.0,3,6,1,5,2,4,2.0,1.0,4.0
35,0,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,57150,6.0,24,2,10.0,0,8,1,7,3,4,4.0,3.0,3.0
24,0,Travel_Rarely,Sales,7,4,Life Sciences,Female,1,Laboratory Technician,Single,25760,8.0,17,3,6.0,3,4,1,2,3,3,4.0,2.0,3.0
28,1,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Sales Executive,Married,41970,1.0,13,0,1.0,3,1,0,0,1,3,3.0,4.0,2.0
26,0,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Representative,Married,143360,1.0,21,1,8.0,3,8,0,7,3,4,1.0,4.0,3.0
30,0,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Manufacturing Director,Married,34480,1.0,11,0,10.0,3,10,1,4,3,3,3.0,4.0,3.0
40,0,Travel_Frequently,Research & Development,26,4,Life Sciences,Male,2,Research Scientist,Married,194060,3.0,20,3,16.0,2,1,0,0,3,4,3.0,4.0,1.0
35,0,Travel_Rarely,Research & Development,18,5,Medical,Female,2,Research Scientist,Divorced,65380,2.0,16,1,15.0,3,7,6,4,3,3,3.0,2.0,4.0
34,0,Travel_Frequently,Research & Development,6,2,Life Sciences,Male,1,Research Director,Single,43060,0.0,11,0,14.0,2,13,4,9,3,3,4.0,1.0,3.0
35,0,Travel_Frequently,Research & Development,3,3,Medical,Female,2,Laboratory Technician,Married,22580,1.0,11,1,2.0,2,2,2,2,3,3,4.0,4.0,4.0
43,1,Travel_Rarely,Sales,5,3,Marketing,Female,3,Research Scientist,Single,45220,8.0,15,1,7.0,3,4,1,3,3,3,1.0,3.0,2.0
32,0,Non-Travel,Research & Development,11,2,Other,Female,2,Research Scientist,Divorced,44870,1.0,11,0,1.0,5,1,0,0,2,3,3.0,1.0,3.0
56,0,Travel_Rarely,Research & Development,3,2,Other,Male,2,Healthcare Representative,Divorced,44490,2.0,15,0,28.0,3,5,4,2,1,3,4.0,1.0,3.0
29,0,Travel_Rarely,Research & Development,26,1,Life Sciences,Male,1,Laboratory Technician,Married,22180,1.0,24,1,10.0,1,10,0,8,3,4,3.0,4.0,3.0
19,0,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,2,Laboratory Technician,Single,191970,1.0,12,0,1.0,2,1,0,0,3,3,3.0,1.0,3.0
45,0,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Sales Representative,Married,132120,4.0,13,0,7.0,4,3,0,2,3,3,1.0,3.0,2.0
37,0,Travel_Rarely,Research & Development,14,4,Life Sciences,Male,3,Research Scientist,Married,65770,1.0,13,0,14.0,1,14,3,11,1,3,4.0,4.0,2.0
20,0,Travel_Rarely,Research & Development,6,3,Medical,Male,5,Research Director,Single,83920,1.0,17,0,2.0,5,2,1,2,3,3,1.0,3.0,2.0
44,1,Travel_Rarely,Human Resources,6,2,Human Resources,Male,3,Sales Executive,Single,45580,1.0,13,1,6.0,2,6,0,2,1,3,3.0,3.0,3.0
53,0,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,1,Research Director,Divorced,40310,3.0,12,1,26.0,3,7,4,7,2,3,4.0,3.0,3.0
29,0,Travel_Rarely,Research & Development,23,3,Medical,Male,1,Sales Executive,Married,79690,0.0,14,0,6.0,3,5,1,3,3,3,2.0,4.0,2.0
22,1,Travel_Frequently,Research & Development,22,4,Medical,Male,1,Sales Representative,Married,26540,0.0,24,0,1.0,5,0,0,0,2,4,3.0,4.0,3.0
46,0,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Married,165550,8.0,14,2,28.0,4,26,15,9,3,3,3.0,1.0,3.0
44,0,Non-Travel,Research & Development,20,3,Life Sciences,Male,1,Sales Representative,Single,45560,2.0,13,0,6.0,4,0,0,0,3,3,4.0,3.0,3.0
33,0,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,1,Manager,Married,60910,1.0,15,0,5.0,6,5,1,4,1,3,2.0,3.0,3.0
41,1,Non-Travel,Research & Development,12,3,Life Sciences,Male,2,Sales Representative,Divorced,195660,6.0,16,0,5.0,2,1,0,0,4,3,1.0,1.0,1.0
30,0,Travel_Rarely,Sales,20,3,Marketing,Male,3,Sales Executive,Divorced,48100,8.0,18,0,8.0,3,4,0,3,2,3,3.0,1.0,3.0
40,0,Travel_Frequently,Sales,9,3,Medical,Male,1,Manufacturing Director,Married,45230,5.0,16,1,5.0,5,0,0,0,4,3,2.0,2.0,3.0
50,0,Travel_Frequently,Research & Development,25,4,Life Sciences,Female,2,Healthcare Representative,Married,32020,2.0,24,1,32.0,2,2,2,2,3,4,4.0,1.0,3.0
28,0,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,2,Research Scientist,Married,23510,1.0,16,0,6.0,4,6,3,3,3,3,4.0,1.0,3.0
46,0,Travel_Rarely,Research & Development,8,4,Other,Male,3,Manager,Married,17020,5.0,21,0,25.0,2,4,0,3,3,4,4.0,2.0,3.0
35,0,Travel_Rarely,Sales,4,4,Marketing,Male,1,Laboratory Technician,Married,180410,3.0,20,1,15.0,3,7,1,7,2,4,3.0,1.0,3.0
24,1,Travel_Rarely,Human Resources,28,4,Human Resources,Male,3,Manufacturing Director,Married,28860,1.0,19,1,1.0,5,1,0,0,3,3,4.0,2.0,1.0
33,0,Travel_Frequently,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,20970,1.0,14,2,10.0,5,10,0,1,2,3,2.0,3.0,2.0
36,0,Travel_Rarely,Research & Development,9,2,Medical,Male,2,Sales Executive,Divorced,119350,1.0,11,3,7.0,6,7,1,7,4,3,3.0,3.0,3.0
30,0,Travel_Rarely,Sales,29,3,Marketing,Male,1,Sales Executive,Divorced,25460,1.0,14,1,10.0,2,10,8,9,3,3,3.0,3.0,2.0
44,0,Travel_Rarely,Research & Development,3,4,Medical,Male,2,Research Scientist,Single,25640,1.0,12,3,20.0,3,20,13,17,1,3,4.0,4.0,3.0
20,0,Travel_Rarely,Research & Development,18,4,Medical,Male,1,Human Resources,Single,84120,1.0,13,0,2.0,2,2,2,2,2,3,3.0,4.0,3.0
46,0,Travel_Rarely,Sales,9,1,Medical,Female,1,Sales Executive,Divorced,141180,2.0,22,0,12.0,3,6,1,4,3,4,4.0,4.0,2.0
42,0,Non-Travel,Research & Development,5,4,Medical,Male,5,Sales Executive,Married,170460,7.0,11,0,10.0,3,4,0,3,2,3,4.0,1.0,4.0
60,0,Travel_Rarely,Sales,2,2,Life Sciences,Male,2,Sales Executive,Divorced,25640,0.0,14,1,12.0,3,11,1,9,3,3,2.0,4.0,3.0
32,0,Travel_Frequently,Sales,10,3,Life Sciences,Female,1,Sales Executive,Married,102660,1.0,11,0,2.0,3,2,2,2,3,3,3.0,2.0,3.0
32,0,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,2,Research Scientist,Single,50700,4.0,12,1,10.0,6,8,0,7,3,3,4.0,3.0,3.0
36,0,Travel_Rarely,Sales,3,2,Marketing,Male,4,Healthcare Representative,Divorced,178610,2.0,18,0,17.0,2,7,7,7,2,3,3.0,1.0,3.0
33,0,Travel_Rarely,Sales,26,2,Marketing,Male,1,Research Scientist,Married,42300,0.0,12,0,15.0,0,14,4,10,3,3,1.0,4.0,3.0
40,0,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Research Scientist,Divorced,37800,7.0,12,0,7.0,2,5,1,3,1,3,2.0,2.0,4.0
25,0,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Laboratory Technician,Single,27680,0.0,22,1,5.0,0,4,1,1,3,4,3.0,4.0,3.0
30,0,Travel_Rarely,Sales,9,3,Marketing,Female,1,Research Scientist,Married,90710,0.0,19,1,12.0,2,11,5,7,2,3,4.0,2.0,3.0
42,0,Travel_Frequently,Human Resources,8,2,Medical,Male,1,Sales Executive,Married,106480,3.0,13,1,20.0,1,1,0,0,3,3,1.0,1.0,3.0
35,0,Non-Travel,Research & Development,1,1,Life Sciences,Male,2,Sales Executive,Married,136100,4.0,22,2,16.0,4,13,4,12,2,4,3.0,4.0,2.0
27,0,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Manufacturing Director,Married,34080,1.0,24,0,9.0,2,9,6,8,3,4,1.0,1.0,2.0
54,0,Travel_Frequently,Research & Development,9,2,Medical,Male,2,Sales Representative,Divorced,29830,7.0,14,1,33.0,2,5,1,4,2,3,4.0,3.0,1.0
44,0,Travel_Rarely,Human Resources,4,4,Life Sciences,Male,5,Laboratory Technician,Married,76320,1.0,21,0,10.0,3,10,7,7,3,4,1.0,4.0,3.0
19,1,Non-Travel,Sales,2,2,Other,Male,3,Healthcare Representative,Single,98240,1.0,18,0,1.0,2,1,0,0,3,3,1.0,2.0,4.0
29,0,Travel_Rarely,Research & Development,19,4,Life Sciences,Male,1,Manufacturing Director,Divorced,99500,1.0,20,0,3.0,3,3,1,2,3,4,1.0,4.0,3.0
54,0,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,Sales Executive,Married,20930,3.0,19,0,36.0,2,10,0,9,3,3,4.0,4.0,3.0
31,0,Travel_Rarely,Research & Development,21,3,Life Sciences,Male,2,Laboratory Technician,Married,99800,1.0,12,0,6.0,1,6,0,1,3,3,3.0,1.0,2.0
31,0,Travel_Rarely,Sales,24,1,Marketing,Female,1,Sales Executive,Single,38940,1.0,12,0,10.0,3,10,1,8,4,3,3.0,1.0,3.0
59,0,Travel_Rarely,Research & Development,3,4,Technical Degree,Male,1,Research Scientist,Single,40510,5.0,16,3,13.0,3,6,0,5,3,3,3.0,4.0,3.0
43,0,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,3,Laboratory Technician,Married,168350,3.0,17,1,25.0,3,8,0,7,3,3,3.0,4.0,3.0
49,0,Travel_Rarely,Sales,14,4,Life Sciences,Male,2,Research Scientist,Married,62300,2.0,14,0,23.0,2,1,0,0,2,3,1.0,3.0,4.0
36,0,Travel_Frequently,Sales,5,2,Marketing,Female,1,Laboratory Technician,Married,47170,1.0,19,1,12.0,3,11,0,7,3,3,3.0,2.0,2.0
48,0,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,2,Laboratory Technician,Single,132370,5.0,13,1,7.0,2,1,0,0,4,3,4.0,2.0,2.0
27,0,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,2,Laboratory Technician,Divorced,37550,1.0,19,0,5.0,2,5,0,3,3,3,1.0,3.0,3.0
29,0,Travel_Rarely,Sales,17,4,Medical,Male,1,Laboratory Technician,Divorced,65820,1.0,19,1,6.0,3,6,1,0,3,3,3.0,4.0,3.0
48,0,Travel_Rarely,Sales,1,1,Marketing,Male,2,Manufacturing Director,Single,74060,6.0,14,2,25.0,2,1,0,0,3,3,4.0,4.0,4.0
29,0,Travel_Rarely,Research & Development,3,3,Technical Degree,Female,2,Healthcare Representative,Divorced,48050,3.0,16,1,9.0,2,7,1,7,3,3,4.0,4.0,2.0
34,0,Travel_Rarely,Sales,9,4,Medical,Female,2,Laboratory Technician,Married,27410,0.0,15,1,2.0,3,1,0,0,3,3,3.0,3.0,2.0
44,0,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,1,Laboratory Technician,Married,42620,7.0,18,0,26.0,2,22,3,10,3,3,2.0,2.0,3.0
33,0,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Research Scientist,Divorced,161840,0.0,13,1,10.0,2,9,0,8,4,3,4.0,3.0,3.0
