Employee_Index,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,Education,EducationField,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,Actual_Attrition,Predicted_Attrition,Attrition_Probability,Risk_Level
4181,46,Female,Single,Sales,Research Scientist,1,34200,2,1,22.0,3.0,2,Travel_Rarely,3,Life Sciences,1.0,2.0,2.0,1,3,13,2,3,2,0,0,0.0,
4183,44,Male,Married,Human Resources,Healthcare Representative,5,47590,4,3,9.0,2.0,26,Travel_Rarely,3,Life Sciences,4.0,4.0,4.0,3,4,21,0,2,1,0,0,0.0,
4191,33,Male,Married,Sales,Human Resources,4,29090,5,3,10.0,2.0,9,Travel_Frequently,2,Marketing,1.0,3.0,3.0,2,3,11,0,2,1,0,0,0.0,
4192,35,Male,Divorced,Research & Development,Research Scientist,1,57650,1,0,1.0,1.0,10,Travel_Rarely,1,Medical,4.0,3.0,3.0,3,3,14,1,2,0,0,0,0.0,
4207,33,Female,Single,Sales,Human Resources,1,31800,15,12,15.0,1.0,29,Travel_Frequently,4,Life Sciences,4.0,1.0,3.0,3,3,14,1,2,8,0,0,0.0,
71,47,Female,Married,Research & Development,Healthcare Representative,2,59060,3,1,21.0,4.0,4,Travel_Rarely,3,Life Sciences,3.0,4.0,3.0,4,4,23,0,4,1,0,0,0.0,
683,30,Male,Married,Sales,Research Director,4,40890,9,7,10.0,0.0,9,Travel_Rarely,1,Marketing,4.0,1.0,3.0,4,3,18,0,2,6,0,0,0.0,
684,36,Male,Married,Sales,Sales Executive,2,166270,7,7,10.0,3.0,1,Travel_Rarely,3,Marketing,3.0,4.0,3.0,2,3,12,0,5,1,0,0,0.0,
2211,42,Female,Married,Sales,Research Scientist,3,26420,20,9,21.0,0.0,23,Travel_Rarely,3,Marketing,1.0,3.0,3.0,3,3,13,1,3,0,0,0,0.0,
2214,35,Female,Single,Research & Development,Research Director,2,61420,2,2,10.0,2.0,6,Travel_Frequently,4,Medical,4.0,3.0,3.0,3,3,15,1,2,2,0,0,0.0,
2189,34,Male,Divorced,Sales,Research Scientist,2,86210,5,0,5.0,1.0,1,Non-Travel,2,Life Sciences,3.0,1.0,3.0,3,3,17,1,1,0,0,0,0.0,
2196,28,Female,Married,Research & Development,Healthcare Representative,2,111590,5,4,5.0,1.0,2,Travel_Rarely,3,Life Sciences,1.0,3.0,3.0,3,3,12,0,2,0,0,0,0.0,
2198,39,Female,Married,Research & Development,Healthcare Representative,2,104750,5,4,8.0,3.0,17,Travel_Rarely,4,Technical Degree,4.0,1.0,4.0,3,3,11,1,3,1,0,0,0.0,
2199,51,Male,Married,Research & Development,Sales Executive,2,148140,4,2,14.0,2.0,20,Travel_Frequently,3,Medical,2.0,2.0,3.0,2,3,11,1,2,3,0,0,0.0,
2200,41,Male,Divorced,Research & Development,Sales Executive,4,191410,6,3,12.0,3.0,1,Travel_Frequently,3,Life Sciences,4.0,4.0,2.0,3,3,12,1,2,3,0,0,0.0,
2201,37,Female,Married,Research & Development,Healthcare Representative,1,54050,6,3,8.0,7.0,2,Travel_Rarely,2,Medical,3.0,3.0,3.0,4,3,15,0,3,1,0,0,0.0,
2204,39,Male,Married,Research & Development,Sales Executive,2,38750,6,5,13.0,3.0,29,Non-Travel,2,Life Sciences,3.0,3.0,3.0,3,3,15,0,3,0,0,0,0.0,
76,45,Female,Married,Sales,Sales Executive,1,171740,10,8,12.0,9.0,3,Travel_Rarely,1,Marketing,4.0,4.0,3.0,3,3,14,1,6,9,0,0,0.0,
1130,32,Male,Divorced,Research & Development,Manager,3,62090,5,2,9.0,5.0,3,Non-Travel,1,Life Sciences,4.0,3.0,3.0,4,3,17,1,5,1,0,0,0.0,
1134,35,Male,Married,Research & Development,Sales Representative,2,48830,10,9,10.0,1.0,5,Travel_Rarely,3,Life Sciences,4.0,3.0,3.0,1,3,18,1,1,0,0,0,0.0,
701,40,Male,Single,Sales,Sales Executive,2,94340,9,8,9.0,1.0,4,Travel_Rarely,3,Medical,4.0,3.0,3.0,2,3,13,1,3,8,0,0,0.0,
1125,36,Male,Married,Research & Development,Research Scientist,2,28380,5,2,5.0,1.0,1,Non-Travel,3,Life Sciences,2.0,1.0,3.0,1,3,19,2,5,0,0,0,0.0,
1126,34,Male,Single,Sales,Healthcare Representative,4,46950,14,1,14.0,1.0,2,Travel_Rarely,3,Marketing,4.0,1.0,2.0,3,3,16,1,2,2,0,0,0.0,
1127,34,Female,Divorced,Research & Development,Research Director,1,33390,8,1,9.0,1.0,19,Travel_Rarely,3,Technical Degree,3.0,4.0,2.0,2,3,16,0,2,1,0,0,0.0,
4230,37,Female,Single,Research & Development,Sales Executive,3,52070,5,2,16.0,4.0,1,Travel_Rarely,3,Life Sciences,3.0,1.0,4.0,3,3,17,3,3,0,0,0,0.0,
1009,34,Female,Divorced,Research & Development,Research Scientist,1,196260,15,7,15.0,1.0,7,Non-Travel,4,Medical,3.0,4.0,3.0,2,4,21,0,5,0,0,0,0.0,
1010,53,Male,Married,Research & Development,Healthcare Representative,2,20700,3,2,27.0,4.0,10,Non-Travel,4,Medical,3.0,1.0,2.0,4,3,13,2,2,0,0,0,0.0,
1011,43,Female,Single,Sales,Laboratory Technician,1,67820,9,8,10.0,0.0,16,Travel_Rarely,2,Marketing,4.0,2.0,3.0,3,3,16,1,2,1,0,0,0.0,
1012,34,Female,Single,Sales,Sales Executive,5,77790,2,2,6.0,5.0,10,Travel_Rarely,2,Life Sciences,4.0,4.0,3.0,3,3,12,1,2,2,0,0,0.0,
1016,31,Male,Married,Research & Development,Sales Executive,5,131200,12,7,13.0,1.0,8,Travel_Rarely,5,Life Sciences,4.0,1.0,3.0,2,3,12,2,6,5,0,0,0.0,
1018,37,Male,Married,Research & Development,Sales Executive,2,32910,5,3,5.0,1.0,24,Travel_Rarely,1,Life Sciences,2.0,2.0,3.0,2,3,16,3,2,0,0,0,0.0,
77,40,Male,Married,Research & Development,Research Scientist,4,50330,4,2,6.0,2.0,2,Travel_Rarely,4,Other,4.0,2.0,2.0,3,3,14,2,6,0,0,0,0.0,
79,29,Male,Single,Human Resources,Sales Representative,3,25870,3,2,4.0,0.0,8,Travel_Rarely,3,Medical,4.0,2.0,3.0,3,4,22,2,3,2,0,0,0.0,
4211,37,Male,Divorced,Sales,Human Resources,4,160320,7,7,7.0,1.0,4,Travel_Rarely,3,Marketing,3.0,1.0,4.0,3,3,13,0,2,0,0,0,0.0,
4213,38,Male,Single,Research & Development,Manufacturing Director,2,163280,10,9,10.0,1.0,25,Travel_Frequently,3,Medical,4.0,4.0,3.0,3,3,17,3,2,9,0,0,0.0,
4205,35,Female,Married,Research & Development,Manufacturing Director,3,48980,4,3,10.0,2.0,5,Non-Travel,4,Technical Degree,1.0,3.0,3.0,3,3,15,2,2,2,0,0,0.0,
4264,54,Male,Single,Research & Development,Laboratory Technician,1,196130,5,4,23.0,2.0,9,Non-Travel,3,Life Sciences,4.0,4.0,3.0,3,3,17,0,5,4,0,0,0.0,
1089,36,Female,Single,Research & Development,Manufacturing Director,4,177790,10,8,10.0,1.0,5,Travel_Frequently,3,Medical,4.0,2.0,2.0,1,3,17,1,5,0,0,0,0.0,
4225,32,Male,Married,Sales,Manufacturing Director,2,97150,10,9,10.0,1.0,3,Travel_Rarely,4,Life Sciences,2.0,2.0,3.0,2,3,15,1,1,0,0,0,0.0,
1109,27,Male,Married,Sales,Healthcare Representative,2,135770,5,2,6.0,1.0,3,Travel_Rarely,2,Technical Degree,2.0,2.0,2.0,3,3,12,1,2,1,0,0,0.0,
1110,34,Female,Married,Research & Development,Manufacturing Director,2,26250,15,11,16.0,1.0,9,Travel_Frequently,4,Life Sciences,4.0,3.0,3.0,3,3,12,3,4,6,0,0,0.0,
1115,38,Female,Divorced,Research & Development,Manager,1,44440,20,7,20.0,1.0,4,Travel_Frequently,2,Medical,2.0,4.0,3.0,3,3,13,0,2,0,0,0,0.0,
1119,49,Male,Married,Sales,Research Scientist,2,35060,5,3,28.0,3.0,11,Travel_Frequently,4,Life Sciences,4.0,2.0,3.0,2,3,11,1,4,4,0,0,0.0,
1122,35,Male,Married,Research & Development,Sales Executive,1,54100,5,4,6.0,0.0,25,Travel_Rarely,1,Medical,1.0,2.0,1.0,3,3,18,0,4,0,0,0,0.0,
1123,28,Male,Single,Research & Development,Research Scientist,3,79780,5,4,5.0,1.0,21,Non-Travel,1,Medical,3.0,3.0,2.0,3,3,16,2,2,1,0,0,0.0,
2206,52,Male,Married,Research & Development,Sales Executive,2,117130,5,2,24.0,2.0,2,Travel_Frequently,1,Life Sciences,3.0,4.0,2.0,3,3,14,0,2,0,0,0,0.0,
2208,27,Male,Married,Research & Development,Human Resources,1,37080,6,4,6.0,1.0,2,Travel_Rarely,4,Life Sciences,4.0,4.0,3.0,3,3,16,2,2,4,0,0,0.0,
675,28,Female,Single,Sales,Sales Representative,2,20330,3,2,5.0,2.0,1,Travel_Rarely,4,Life Sciences,1.0,4.0,2.0,3,3,15,1,5,1,0,0,0.0,
679,39,Female,Divorced,Sales,Laboratory Technician,1,54600,19,2,21.0,6.0,29,Travel_Rarely,1,Marketing,2.0,3.0,3.0,3,3,13,2,3,15,0,0,0.0,
699,40,Male,Divorced,Research & Development,Laboratory Technician,1,42860,4,0,6.0,9.0,1,Non-Travel,1,Life Sciences,3.0,3.0,3.0,3,3,15,0,6,0,0,0,0.0,
2089,46,Female,Divorced,Sales,Sales Executive,1,141180,6,4,12.0,2.0,9,Travel_Rarely,1,Medical,4.0,4.0,2.0,3,4,22,0,3,1,0,0,0.0,
2098,30,Female,Married,Sales,Research Scientist,1,90710,11,7,12.0,0.0,9,Travel_Rarely,3,Marketing,2.0,4.0,3.0,2,3,19,1,2,5,0,0,0.0,
2169,40,Male,Divorced,Research & Development,Laboratory Technician,1,42860,4,0,6.0,9.0,1,Non-Travel,1,Life Sciences,3.0,3.0,3.0,3,3,15,0,6,0,0,0,0.0,
2171,40,Male,Single,Sales,Sales Executive,2,94340,9,8,9.0,1.0,4,Travel_Rarely,3,Medical,4.0,3.0,3.0,2,3,13,1,3,8,0,0,0.0,
2172,41,Female,Divorced,Sales,Healthcare Representative,2,55610,9,7,10.0,0.0,1,Travel_Frequently,4,Other,1.0,3.0,3.0,2,3,11,0,2,1,0,0,0.0,
2174,51,Male,Divorced,Sales,Manufacturing Director,4,77250,33,10,33.0,1.0,18,Travel_Rarely,2,Life Sciences,2.0,3.0,3.0,3,3,13,1,2,0,0,0,0.0,
4268,34,Male,Single,Sales,Healthcare Representative,2,48760,11,8,14.0,2.0,9,Travel_Rarely,2,Medical,1.0,3.0,3.0,3,4,21,1,3,5,0,0,0.0,
4269,36,Male,Married,Human Resources,Research Scientist,1,26900,9,8,10.0,0.0,7,Travel_Frequently,3,Medical,4.0,2.0,3.0,3,3,11,0,1,2,0,0,0.0,
4271,43,Male,Married,Research & Development,Sales Executive,1,24080,25,12,25.0,1.0,3,Travel_Frequently,4,Life Sciences,4.0,3.0,4.0,3,3,12,1,3,4,0,0,0.0,
50,58,Male,Divorced,Research & Development,Manufacturing Director,2,39680,5,2,12.0,2.0,2,Non-Travel,3,Life Sciences,3.0,4.0,3.0,2,3,13,2,3,1,0,0,0.0,
51,31,Female,Married,Research & Development,Research Scientist,3,99070,5,3,6.0,0.0,20,Travel_Rarely,1,Technical Degree,4.0,3.0,3.0,2,3,13,1,3,0,0,0,0.0,
4235,38,Male,Divorced,Sales,Laboratory Technician,2,24300,13,9,17.0,7.0,11,Non-Travel,1,Marketing,4.0,2.0,3.0,4,3,13,2,2,1,0,0,0.0,
4236,34,Male,Married,Research & Development,Research Scientist,1,58780,5,3,5.0,1.0,8,Travel_Rarely,2,Medical,2.0,1.0,3.0,3,3,14,0,1,1,0,0,0.0,
4239,51,Female,Married,Research & Development,Manufacturing Director,5,24510,4,3,10.0,3.0,29,Travel_Rarely,4,Life Sciences,4.0,4.0,3.0,2,3,17,0,2,0,0,0,0.0,
4242,40,Male,Married,Research & Development,Healthcare Representative,1,60770,22,11,22.0,1.0,6,Travel_Frequently,3,Medical,2.0,3.0,2.0,2,3,16,2,2,11,0,0,0.0,
4247,54,Female,Married,Research & Development,Laboratory Technician,1,48550,4,3,16.0,9.0,25,Travel_Rarely,1,Medical,3.0,1.0,1.0,2,4,25,1,2,0,0,0,0.0,
4250,58,Male,Single,Research & Development,Sales Executive,2,29720,37,8,38.0,0.0,8,Travel_Rarely,4,Life Sciences,3.0,4.0,2.0,4,3,14,0,2,1,0,0,0.0,
4251,44,Female,Married,Research & Development,Research Scientist,1,195860,3,2,17.0,4.0,23,Non-Travel,2,Medical,2.0,2.0,4.0,2,3,16,0,3,1,0,0,0.0,
61,32,Male,Married,Research & Development,Research Scientist,3,26620,13,9,13.0,1.0,1,Travel_Rarely,3,Life Sciences,2.0,3.0,3.0,4,3,11,1,6,11,0,0,0.0,
64,32,Male,Single,Research & Development,Healthcare Representative,2,24720,7,7,10.0,7.0,7,Travel_Rarely,3,Technical Degree,4.0,1.0,2.0,3,3,13,0,2,0,0,0,0.0,
4273,33,Male,Married,Sales,Sales Executive,2,112450,7,7,8.0,0.0,7,Non-Travel,3,Life Sciences,2.0,3.0,4.0,3,4,21,0,3,0,0,0,0.0,
1093,48,Male,Divorced,Research & Development,Research Director,2,197400,22,7,24.0,3.0,2,Travel_Frequently,3,Life Sciences,4.0,4.0,3.0,4,3,14,0,2,4,0,0,0.0,
1094,44,Male,Married,Sales,Manager,4,187110,2,2,10.0,2.0,1,Travel_Rarely,2,Medical,1.0,2.0,3.0,3,3,12,1,0,2,0,0,0.0,
1097,36,Female,Married,Research & Development,Healthcare Representative,3,25170,4,3,12.0,2.0,13,Travel_Rarely,3,Technical Degree,2.0,3.0,1.0,3,3,14,0,3,1,0,0,0.0,
1099,42,Female,Married,Research & Development,Sales Executive,2,182650,13,7,18.0,9.0,7,Travel_Rarely,3,Technical Degree,1.0,3.0,4.0,3,3,12,1,4,5,0,0,0.0,
1101,34,Female,Married,Research & Development,Laboratory Technician,3,25850,4,1,9.0,3.0,8,Travel_Rarely,1,Life Sciences,4.0,4.0,2.0,3,3,12,0,5,0,0,0,0.0,
1102,31,Female,Divorced,Sales,Manufacturing Director,3,182130,2,2,4.0,8.0,25,Travel_Rarely,2,Life Sciences,3.0,1.0,2.0,4,4,21,2,3,2,0,0,0.0,
702,41,Female,Divorced,Sales,Healthcare Representative,2,55610,9,7,10.0,0.0,1,Travel_Frequently,4,Other,1.0,3.0,3.0,2,3,11,0,2,1,0,0,0.0,
704,51,Male,Divorced,Sales,Manufacturing Director,4,77250,33,10,33.0,1.0,18,Travel_Rarely,2,Life Sciences,2.0,3.0,3.0,3,3,13,1,2,0,0,0,0.0,
2180,36,Male,Married,Sales,Research Scientist,1,12810,15,13,17.0,2.0,16,Travel_Frequently,2,Life Sciences,1.0,1.0,2.0,3,3,11,0,2,6,0,0,0.0,
2183,51,Female,Single,Research & Development,Manufacturing Director,3,40280,5,3,29.0,3.0,4,Travel_Rarely,1,Medical,2.0,4.0,2.0,3,3,14,0,3,0,0,0,0.0,
2163,41,Female,Single,Sales,Research Director,1,27730,19,9,19.0,1.0,6,Non-Travel,3,Life Sciences,2.0,3.0,3.0,3,3,11,0,3,11,0,0,0.0,
2166,42,Male,Married,Research & Development,Laboratory Technician,2,20830,20,10,21.0,0.0,4,Non-Travel,3,Life Sciences,3.0,3.0,2.0,2,3,12,2,3,2,0,0,0.0,
2168,56,Female,Single,Sales,Manufacturing Director,3,26910,7,7,36.0,6.0,3,Travel_Rarely,2,Medical,2.0,4.0,3.0,3,3,16,1,6,7,0,0,0.0,
1034,39,Male,Divorced,Research & Development,Healthcare Representative,2,51550,2,2,7.0,2.0,2,Travel_Frequently,1,Medical,4.0,3.0,3.0,2,3,18,1,3,2,0,0,0.0,
1035,43,Female,Single,Human Resources,Sales Executive,3,22580,3,2,7.0,4.0,8,Non-Travel,5,Medical,3.0,1.0,2.0,3,3,18,0,2,1,0,0,0.0,
1073,48,Female,Married,Research & Development,Manager,2,62720,22,9,29.0,4.0,2,Travel_Rarely,3,Life Sciences,2.0,4.0,3.0,2,3,14,0,3,12,0,0,0.0,
1082,36,Male,Married,Research & Development,Sales Executive,1,131910,10,7,10.0,1.0,11,Travel_Rarely,3,Life Sciences,3.0,2.0,3.0,2,3,14,1,2,1,0,0,0.0,
2175,38,Female,Divorced,Sales,Research Scientist,1,107250,7,7,11.0,3.0,2,Travel_Rarely,4,Life Sciences,1.0,2.0,3.0,2,3,18,0,5,1,0,0,0.0,
693,41,Female,Single,Sales,Research Director,1,27730,19,9,19.0,1.0,6,Non-Travel,3,Life Sciences,2.0,3.0,3.0,3,3,11,0,3,11,0,0,0.0,
696,42,Male,Married,Research & Development,Laboratory Technician,2,20830,20,10,21.0,0.0,4,Non-Travel,3,Life Sciences,3.0,3.0,2.0,2,3,12,2,3,2,0,0,0.0,
698,56,Female,Single,Sales,Manufacturing Director,3,26910,7,7,36.0,6.0,3,Travel_Rarely,2,Medical,2.0,4.0,3.0,3,3,16,1,6,7,0,0,0.0,
2110,43,Male,Married,Research & Development,Laboratory Technician,3,168350,8,7,25.0,3.0,11,Travel_Rarely,2,Life Sciences,4.0,3.0,3.0,3,3,17,1,3,0,0,0,0.0,
726,28,Female,Married,Research & Development,Healthcare Representative,2,111590,5,4,5.0,1.0,2,Travel_Rarely,3,Life Sciences,1.0,3.0,3.0,3,3,12,0,2,0,0,0,0.0,
728,39,Female,Married,Research & Development,Healthcare Representative,2,104750,5,4,8.0,3.0,17,Travel_Rarely,4,Technical Degree,4.0,1.0,4.0,3,3,11,1,3,1,0,0,0.0,
729,51,Male,Married,Research & Development,Sales Executive,2,148140,4,2,14.0,2.0,20,Travel_Frequently,3,Medical,2.0,2.0,3.0,2,3,11,1,2,3,0,0,0.0,
730,41,Male,Divorced,Research & Development,Sales Executive,4,191410,6,3,12.0,3.0,1,Travel_Frequently,3,Life Sciences,4.0,4.0,2.0,3,3,12,1,2,3,0,0,0.0,
731,37,Female,Married,Research & Development,Healthcare Representative,1,54050,6,3,8.0,7.0,2,Travel_Rarely,2,Medical,3.0,3.0,3.0,4,3,15,0,3,1,0,0,0.0,
1083,31,Female,Divorced,Research & Development,Manager,5,103770,10,2,10.0,1.0,2,Travel_Rarely,4,Life Sciences,3.0,2.0,3.0,3,3,14,0,2,0,0,0,0.0,
1086,37,Male,Married,Research & Development,Manufacturing Director,1,20110,5,4,16.0,5.0,7,Travel_Rarely,2,Medical,1.0,4.0,3.0,4,3,13,0,4,0,0,0,0.0,
1069,46,Male,Divorced,Research & Development,Laboratory Technician,2,34910,19,8,25.0,2.0,23,Travel_Rarely,1,Life Sciences,1.0,1.0,3.0,3,3,14,0,0,2,0,0,0.0,
1070,27,Female,Married,Sales,Research Scientist,5,45410,9,8,9.0,1.0,2,Travel_Rarely,3,Life Sciences,3.0,2.0,3.0,4,3,14,2,4,5,0,0,0.0,
1072,43,Male,Married,Research & Development,Manufacturing Director,1,73790,16,14,21.0,7.0,1,Travel_Rarely,3,Life Sciences,3.0,1.0,3.0,2,3,13,2,3,6,0,0,0.0,
1025,28,Female,Married,Sales,Sales Executive,2,47660,5,3,5.0,1.0,9,Travel_Rarely,3,Medical,4.0,3.0,4.0,3,3,12,0,3,0,0,0,0.0,
1028,40,Male,Married,Research & Development,Research Director,1,25390,4,2,7.0,4.0,2,Travel_Rarely,2,Medical,1.0,3.0,2.0,3,3,12,1,3,0,0,0,0.0,
4277,26,Female,Married,Sales,Manager,2,57690,5,3,5.0,1.0,17,Travel_Rarely,3,Medical,2.0,3.0,2.0,2,3,19,0,4,4,0,0,0.0,
4281,49,Female,Married,Research & Development,Sales Executive,1,47240,15,11,16.0,1.0,2,Travel_Rarely,3,Life Sciences,1.0,3.0,2.0,2,3,11,1,3,5,0,0,0.0,
4285,41,Male,Divorced,Research & Development,Manufacturing Director,1,52080,9,7,12.0,3.0,17,Travel_Rarely,2,Other,3.0,3.0,3.0,1,3,11,3,2,0,0,0,0.0,
4293,45,Female,Single,Research & Development,Healthcare Representative,2,57680,6,3,9.0,5.0,2,Travel_Rarely,1,Technical Degree,4.0,3.0,2.0,3,4,23,1,4,0,0,0,0.0,
4294,38,Female,Single,Research & Development,Research Director,2,50420,3,2,19.0,3.0,7,Travel_Rarely,4,Life Sciences,3.0,4.0,3.0,3,3,16,1,4,2,0,0,0.0,
4296,32,Male,Divorced,Sales,Laboratory Technician,3,77560,8,7,9.0,0.0,2,Travel_Frequently,3,Marketing,4.0,4.0,4.0,3,4,21,0,3,0,0,0,0.0,
4300,41,Male,Married,Research & Development,Research Scientist,4,57430,5,4,7.0,2.0,10,Travel_Rarely,4,Medical,1.0,3.0,3.0,4,3,12,3,2,1,0,0,0.0,
4302,40,Male,Divorced,Research & Development,Manufacturing Director,2,54400,20,13,20.0,1.0,26,Travel_Frequently,4,Medical,2.0,2.0,3.0,3,3,12,1,2,2,0,0,0.0,
55,33,Male,Married,Research & Development,Research Director,4,193920,10,8,12.0,6.0,9,Travel_Frequently,3,Life Sciences,2.0,4.0,3.0,3,3,12,1,3,8,0,0,0.0,
58,49,Male,Single,Research & Development,Manufacturing Director,3,73140,7,7,25.0,7.0,1,Travel_Rarely,3,Life Sciences,3.0,3.0,3.0,3,4,22,0,2,0,0,0,0.0,
1030,35,Female,Divorced,Sales,Research Director,2,43230,7,7,15.0,2.0,10,Non-Travel,1,Life Sciences,4.0,2.0,3.0,3,3,18,3,3,1,0,0,0.0,
2134,44,Male,Divorced,Research & Development,Research Scientist,2,47070,25,13,26.0,1.0,3,Travel_Rarely,4,Life Sciences,1.0,3.0,2.0,1,3,17,0,4,14,0,0,0.0,
2135,34,Male,Married,Sales,Sales Executive,2,24000,10,8,14.0,4.0,1,Travel_Frequently,3,Life Sciences,2.0,3.0,4.0,3,3,18,1,3,1,0,0,0.0,
2138,43,Female,Single,Research & Development,Laboratory Technician,1,195020,21,17,23.0,3.0,7,Travel_Rarely,2,Medical,4.0,4.0,4.0,4,3,18,2,3,15,0,0,0.0,
2139,36,Male,Single,Research & Development,Healthcare Representative,1,27250,16,12,18.0,9.0,2,Travel_Rarely,4,Medical,2.0,3.0,3.0,2,4,21,1,4,5,0,0,0.0,
2142,51,Male,Single,Sales,Research Scientist,2,182000,7,7,8.0,0.0,21,Travel_Frequently,4,Medical,3.0,2.0,3.0,3,3,17,0,3,7,0,0,0.0,
4326,45,Male,Divorced,Research & Development,Sales Executive,2,54760,5,3,9.0,4.0,24,Travel_Rarely,2,Medical,1.0,3.0,4.0,3,3,13,1,3,0,0,0,0.0,
4327,56,Male,Divorced,Research & Development,Manager,4,25870,2,2,19.0,4.0,4,Travel_Rarely,3,Life Sciences,1.0,3.0,3.0,2,3,12,0,2,2,0,0,0.0,
4328,33,Male,Single,Research & Development,Sales Executive,1,24400,3,2,4.0,0.0,2,Travel_Rarely,2,Medical,4.0,3.0,4.0,3,3,18,3,4,0,0,0,0.0,
4332,31,Male,Married,Sales,Sales Representative,2,27280,4,2,7.0,8.0,2,Travel_Rarely,5,Life Sciences,4.0,3.0,3.0,4,3,11,0,3,0,0,0,0.0,
4308,51,Female,Married,Research & Development,Research Director,3,80080,1,0,10.0,2.0,1,Travel_Rarely,3,Other,3.0,2.0,3.0,3,3,15,1,4,0,0,0,0.0,
4310,40,Male,Married,Research & Development,Laboratory Technician,4,52950,12,11,15.0,7.0,11,Travel_Rarely,2,Technical Degree,4.0,3.0,2.0,3,3,18,0,4,2,0,0,0.0,
1058,43,Male,Married,Sales,Research Director,1,36000,7,7,7.0,1.0,8,Travel_Frequently,3,Medical,4.0,1.0,3.0,3,4,23,0,2,7,0,0,0.0,
1059,27,Male,Single,Sales,Research Scientist,5,21070,5,2,6.0,0.0,8,Travel_Frequently,4,Life Sciences,4.0,4.0,2.0,3,3,13,0,2,0,0,0,0.0,
1062,42,Male,Married,Research & Development,Manager,1,178560,6,3,10.0,3.0,11,Non-Travel,3,Medical,3.0,3.0,2.0,3,3,18,0,2,3,0,0,0.0,
1065,28,Male,Divorced,Research & Development,Sales Executive,1,89660,3,2,3.0,1.0,7,Non-Travel,3,Life Sciences,4.0,3.0,3.0,2,3,16,1,3,2,0,0,0.0,
1067,42,Female,Single,Sales,Research Director,2,45390,0,0,8.0,4.0,2,Travel_Rarely,4,Medical,3.0,4.0,3.0,3,3,17,1,5,0,0,0,0.0,
4353,49,Female,Divorced,Research & Development,Sales Executive,2,92410,7,7,7.0,1.0,23,Non-Travel,1,Other,4.0,4.0,3.0,3,3,19,1,5,1,0,0,0.0,
4319,30,Female,Married,Human Resources,Manager,1,174260,10,4,12.0,2.0,1,Travel_Rarely,4,Human Resources,4.0,2.0,3.0,2,3,12,1,0,7,0,0,0.0,
36,37,Male,Married,Sales,Laboratory Technician,1,15140,4,2,4.0,1.0,9,Travel_Frequently,1,Marketing,4.0,2.0,2.0,3,3,14,0,3,1,0,0,0.0,
39,35,Male,Married,Sales,Laboratory Technician,1,51540,11,9,12.0,0.0,20,Travel_Rarely,2,Life Sciences,2.0,3.0,2.0,2,3,19,0,2,6,0,0,0.0,
42,41,Male,Single,Research & Development,Laboratory Technician,1,23790,22,4,22.0,1.0,29,Travel_Rarely,1,Life Sciences,2.0,4.0,3.0,3,3,12,0,6,0,0,0,0.0,
46,39,Female,Divorced,Sales,Human Resources,2,21050,18,7,19.0,0.0,5,Travel_Rarely,4,Marketing,4.0,3.0,2.0,3,4,20,0,3,3,0,0,0.0,
47,36,Male,Married,Research & Development,Sales Executive,1,85780,9,8,11.0,7.0,5,Non-Travel,4,Life Sciences,2.0,2.0,3.0,3,4,21,0,4,0,0,0,0.0,
48,32,Male,Married,Sales,Laboratory Technician,2,27060,13,8,13.0,1.0,2,Travel_Rarely,3,Marketing,3.0,4.0,2.0,3,4,21,1,4,4,0,0,0.0,
4324,36,Female,Single,Sales,Research Director,2,55050,8,2,13.0,4.0,25,Travel_Frequently,3,Marketing,2.0,4.0,2.0,3,4,21,2,3,7,0,0,0.0,
719,34,Male,Divorced,Sales,Research Scientist,2,86210,5,0,5.0,1.0,1,Non-Travel,2,Life Sciences,3.0,1.0,3.0,3,3,17,1,1,0,0,0,0.0,
2145,28,Female,Single,Sales,Sales Representative,2,20330,3,2,5.0,2.0,1,Travel_Rarely,4,Life Sciences,1.0,4.0,2.0,3,3,15,1,5,1,0,0,0.0,
2149,39,Female,Divorced,Sales,Laboratory Technician,1,54600,19,2,21.0,6.0,29,Travel_Rarely,1,Marketing,2.0,3.0,3.0,3,3,13,2,3,15,0,0,0.0,
2153,30,Male,Married,Sales,Research Director,4,40890,9,7,10.0,0.0,9,Travel_Rarely,1,Marketing,4.0,1.0,3.0,4,3,18,0,2,6,0,0,0.0,
2154,36,Male,Married,Sales,Sales Executive,2,166270,7,7,10.0,3.0,1,Travel_Rarely,3,Marketing,3.0,4.0,3.0,2,3,12,0,5,1,0,0,0.0,
2126,55,Female,Divorced,Research & Development,Manager,2,48590,33,0,34.0,1.0,27,Non-Travel,3,Life Sciences,2.0,4.0,3.0,4,4,24,1,3,15,0,0,0.0,
2131,59,Male,Single,Research & Development,Research Scientist,2,165950,9,4,25.0,6.0,4,Travel_Rarely,2,Life Sciences,4.0,4.0,2.0,3,4,21,1,2,5,0,0,0.0,
4395,40,Male,Divorced,Research & Development,Manufacturing Director,1,27180,9,7,9.0,2.0,2,Travel_Rarely,3,Life Sciences,4.0,1.0,3.0,2,3,14,1,4,4,0,0,0.0,
